	rna_bhi_rep1	rna_bhi_rep2	rna_bhi_rep3	rna_serum_rep1	rna_serum_rep2	rna_serum_rep3
EFM745_02053	37.3837162766048	42.6173841478787	37.7046374233933	57.577840072536	58.2831626426902	58.502519816199
EFM745_02054	5006.68258719115	4766.79975458295	4884.73500093066	13081.6852644802	13206.5695147479	12424.8715267822
EFM745_02056	491.459099343658	493.273552690341	521.911560123812	262.554950730764	226.217699070781	236.137443621748
EFM745_02057	1764.32904866415	1871.53789108982	1787.00136840872	3477.70154038117	3042.57865999129	3308.05157506143
EFM745_02058	870.767049857502	1078.12914365591	986.273936811919	997.248190056323	1041.19412585416	944.549774486994
EFM745_02059	207.889934416241	210.366662176763	206.383278528047	245.281598709003	212.38779607082	239.328490157178
EFM745_02060	1051.30304553476	1111.67899926169	1029.93193803901	1083.61495016513	939.445553783024	966.887100234997
EFM745_02061	245.273650692846	263.865080575164	280.800326074218	2128.07696908093	1960.88267535153	1747.62981923663
EFM745_02062	347.395021985035	337.312061766189	332.39614570623	1263.25781119144	1275.3146266392	1261.52706367294
EFM745_02063	347.395021985035	226.688213552546	230.196733742822	1288.59206082336	1170.60250392522	1323.22063002457
EFM745_02064	22.7949489491493	16.3215513757833	24.8056825153903	42.6076016536766	40.5018587855983	46.8020158529592
EFM745_02065	485.988311595863	512.315362628755	511.989287117656	2632.45884811635	2481.47973827861	2458.16951445883
EFM745_02066	1103.27552913883	1082.66290792696	1114.27125859133	5716.32796240137	5403.54067212738	5579.01302610843
EFM745_02067	319.12928528809	371.768670226176	339.34173681054	1486.65983067288	1603.28089778112	1652.96210535224
EFM745_02068	408.485485168755	440.68188714615	436.58001227087	1754.9725654109	1943.10137149443	1791.24078855416
EFM745_02069	432.19223207587	448.842662834042	380.02305613578	2267.41534205647	2117.95085942251	2180.54846587651
EFM745_02070	80.2382203010055	53.498418398401	73.4248202455554	321.284347604751	296.355064284865	347.824072361765
EFM745_02071	27.3539387389791	21.7620685010445	20.8367733129279	85.2152033073533	101.748572071137	92.540349527442
EFM745_02072	47.4134938142305	41.7106312936685	28.7745917178528	143.94460018134	130.396228285341	128.705543595638
EFM745_02073	313.658497540294	335.498556057769	290.722599080375	991.49040604907	862.393237068959	919.021402203562
EFM745_02074	83.8854121328693	73.446981191025	83.3470932517115	236.069144297398	244.986853142155	230.819032729367
EFM745_02075	71.1202407213458	96.1158025462797	88.3082297547896	208.43178106258	228.193399499346	245.710583228036
EFM745_02078	370.189970934184	360.887635975654	384.984192638858	1362.2916961162	1477.8239205672	1480.64559243907
EFM745_02079	0	1.81350570842037	0	3.45467040435216	4.93925107141442	3.19104653542903
EFM745_02080	756.792305111756	863.228717208097	854.307705830043	1446.3553426221	1586.48744413831	1654.02578753072
EFM745_02081	444.045605529428	411.665795811424	427.649966565329	2134.98630988963	1971.74902770864	2130.55540348812
EFM745_02082	826.08894991717	800.662770267594	765.007248774638	1006.46064446793	1032.30347392561	896.684076455558
EFM745_02083	72.9438366372777	69.8199697741843	66.4792291412461	72.5480784913953	67.1738145712362	61.693566351628
EFM745_02084	56.5314733938902	40.8038784394584	41.6735466258557	77.1543056971982	46.4289600712956	56.3751554592463
EFM745_02085	73.8556345952437	87.955026858388	84.3393205523271	72.5480784913953	81.9915677854794	91.4766673489656
EFM745_02086	115.798340661678	98.8360611089102	90.2926843560208	118.610350549424	113.602774642532	134.023954488019
EFM745_02087	276.274781263689	273.839361971476	265.916916564984	414.560448522259	380.322332498911	401.008181285582
EFM745_02088	218.831509911833	268.398844846215	233.173415644669	249.887825914806	280.549460856339	285.06682383166
EFM745_02089	229.773085407425	234.848989240438	223.251142638513	211.886451466932	248.938253999287	273.366319868421
EFM745_02090	600.874854299575	627.472975113449	603.274198774293	779.603954582137	780.401669283479	790.315858607924
EFM745_02091	15.5005652854215	12.6945399589426	6.94559110430929	17.2733520217608	11.8542025713946	20.2099613910505
EFM745_02092	64.737655015584	111.530601067853	99.2227300615613	79.4574193000997	74.0887660712164	107.431900026111
EFM745_02093	11.8533734535576	13.6012928131528	15.8756368098498	8.06089761015504	15.8056034285262	13.8278683201925
EFM745_02094	74.7674325532096	83.4212625873371	74.417047546171	85.2152033073533	72.1130656426506	99.9861247767764
EFM745_02095	140.41688552676	114.250859630483	117.082821472642	150.853940990044	154.10463342813	154.23391587907
EFM745_02096	184.183187509126	165.029019466254	161.733050000345	226.856689885792	257.828905927833	295.703645616424
EFM745_02097	477.782129974169	306.482464723043	337.357282209308	335.10302922216	351.674676284707	352.07880107567
EFM745_02098	105.768563124053	76.1672397536556	83.3470932517115	64.4871808812403	80.0158673569137	81.9035277426785
EFM745_02099	553.461360485345	543.144959671901	511.989287117656	570.020616718106	591.722278355448	619.063027873232
EFM745_02103	19.1477571172854	21.7620685010445	12.898954908003	8.06089761015504	19.7570042856577	22.3373257480032
EFM745_02104	12.7651714115236	5.44051712526112	8.93004570554052	17.2733520217608	14.8177532142433	15.9552326771452
EFM745_02105	15.5005652854215	7.25402283368149	11.9067276073874	11.5155680145072	12.8420527856775	12.7641861417161
EFM745_02106	18.2359591593194	14.508045667363	15.8756368098498	26.4858064333666	21.7327047142235	21.2736435695269
EFM745_02107	205.154540542344	234.848989240438	202.414369325585	187.703758636467	192.630791785163	172.316512913168
EFM745_02108	4.55898978982986	4.53376427105093	2.97668190184684	0	0.987850214282885	1.06368217847634
EFM745_02110	51.9724836040604	54.4051712526111	57.5491834357056	21.8795792275637	24.6962553570721	20.2099613910505
EFM745_02111	5.47078774779583	7.25402283368149	5.95336380369368	10.3640112130565	9.87850214282885	8.50945742781076
EFM745_02112	65.6494529735499	74.3537340452352	65.4870018406305	33.3951472420709	33.5869072856181	37.2288762466721
EFM745_02113	3.64719183186388	0.906752854210186	1.98445460123123	1.15155680145072	1.97570042856577	0
EFM745_02114	15652.8355444018	16751.352228679	15614.6810297879	7132.74282818576	7138.20564840813	7290.47765127686
EFM745_02115	305.4523159186	284.720396221998	297.668190184684	2470.08933911179	1911.49016463738	1976.32148760905
EFM745_02116	1453.40594499776	1820.75973125405	2034.06596626201	223.40201948144	252.889654856419	238.264807978701
EFM745_02117	2073.42855641462	1959.49291794821	1956.67223681399	299.404768377187	332.905522213332	307.404149579664
EFM745_02118	518.813038082638	511.408609774545	518.934878221966	7121.22726017125	7402.94950583594	7446.83893151289
EFM745_02119	294.510740423009	302.855453306202	299.652644785915	460.622720580288	475.155953070068	419.09077831968
EFM745_02120	96.650583544393	93.3955439836491	111.129457668949	179.642861026312	190.655091356597	214.863800052222
EFM745_02121	178.71239976133	186.791087967298	189.515414417582	290.192313965581	308.20926685626	275.493684225373
EFM745_02122	675.642286852785	603.897400903984	615.18092638168	325.890574810554	335.869072856181	336.123568398525
EFM745_02123	636.434974660248	525.916655441908	543.740560737356	312.071893193145	323.027020070503	296.7673277949
EFM745_02124	1439.72897562827	1197.82052041166	1071.60548466486	316.678120398948	353.650376713273	336.123568398525
EFM745_02125	7588.89440415078	6392.60762218181	6281.79104019744	1728.48675897753	1848.26775092328	1645.5163301029
EFM745_02126	1714.18016097603	1423.60198110999	1612.36936350037	1077.85716615787	1105.40438978255	939.231363594612
EFM745_02127	162.300036517943	169.562783737305	145.857413190495	376.559074074385	359.57747799897	323.359382256809
EFM745_02128	647.37655015584	576.694815277678	617.165380982911	1759.5787926167	1714.90797199509	1706.14621427606
EFM745_02129	929.122119167325	1096.26420074011	1296.84108190461	5750.8746664449	6404.23293919594	5505.61895579356
EFM745_02130	4951.06291175522	4920.94773979868	4725.97863283216	4872.236826938	4402.84840505882	4880.17383484947
EFM745_02131	6791.07119093055	6991.97125881474	6171.65380982911	6107.85727489462	5356.1238618418	5932.15550936257
EFM745_02132	1954.89482187904	1972.18745790715	1786.0091411081	1326.59343527123	1251.60622149642	1323.22063002457
EFM745_02133	1167.10138619644	1225.02310603796	1319.66230981877	306.314109185891	279.561610642056	259.538451548228
EFM745_02134	709.378811297526	667.370100698697	812.634159204187	213.038008268383	207.448544999406	202.099613910505
EFM745_02135	2066.13417275089	1924.12955663401	1738.38223067855	424.924459735316	455.39894878441	406.326592177964
EFM745_02136	4784.20388544745	4508.37519113304	4402.51253283147	1279.37960641175	1282.22957813918	1187.0693111796
EFM745_02137	691.142852138206	641.981020780811	614.188699081064	262.554950730764	261.780306784965	276.55736640385
EFM745_02138	6404.46885675298	7116.19639984154	6647.92291412461	4036.20658908477	3807.17472584624	4528.0950337738
EFM745_02139	3991.85145997502	3539.96314283657	3346.78268497646	1155.01147185507	1085.64738549689	1211.53400128456
EFM745_02140	1131.54126583577	919.447394169128	984.289482210688	213.038008268383	214.363496499386	208.481706981364
EFM745_02141	13586.7013716509	14166.1998413257	13066.641321807	115381.385278156	116187.97865331	117311.380099799
EFM745_02142	38.2955142345708	36.2701141684074	34.7279555215464	19.5764656246622	27.6598059999208	29.7831009973376
EFM745_02144	59.2668672677881	45.3376427105093	54.5725015338587	26.4858064333666	43.4654094284469	51.0567445668645
EFM745_02145	1445.19976337606	1508.83674940575	1535.96786135297	1507.38785309899	1427.44355963877	1487.02768550993
EFM745_02146	46983.1251780706	50768.1855543741	52319.1533341607	7389.53999490927	7466.17191955004	7020.30237794387
EFM745_02147	58185.4748896405	54897.5380524473	53238.9480418313	12844.4645633813	12222.6707013221	12008.9717949979
EFM745_02148	7364.59210649115	6734.45344821905	6222.25740216051	2573.72945124236	2730.41799227789	2563.47405012799
EFM745_02149	4307.33355343125	3520.92133289815	3711.92233160301	3825.47169441929	3779.51491984632	3613.32836028414
EFM745_02150	3004.37427149788	3082.05295146042	3067.96681350347	1297.80451523496	1285.19312878203	1253.01760624513
EFM745_02151	926.386725293427	948.463485503854	1071.60548466486	472.138288594795	525.536313998495	511.631127847122
EFM745_02152	5303.01692353009	4573.66139663618	4708.11854142108	3393.63789387527	3445.6215474187	3248.48537306676
EFM745_02153	14255.961072798	12335.4658286754	11874.9763337677	9618.95396251786	8993.38835083138	8843.45363185233
EFM745_02154	11070.1390076649	10764.0631323291	10664.4590270166	8347.63525371627	8240.64648754783	7960.59742371696
EFM745_02155	5242.83825830433	5712.54298152417	5859.1022101352	1406.05085457133	1411.63795621024	1380.6594676623
EFM745_02156	13738.0598326733	13905.0550193132	14098.5577144472	4455.37326481283	4263.56152484493	4235.5824346928
EFM745_02157	2728.09949023419	2442.79218924224	2565.89979939197	837.181794654673	955.25115721155	931.785588345278
EFM745_02158	4992.09381986369	4197.35896213895	3974.86256626615	1532.72210273091	1425.4678592102	1569.99489543108
EFM745_02159	21918.711111544	20107.2445421109	21058.0400009652	11074.5217595516	10581.8514953983	10793.1830649995
EFM745_02160	6932.39987441528	7631.23202103292	6589.38150338829	5430.74187564159	5599.13501455539	5719.4190736673
EFM745_02161	203.330944626412	204.019392197292	183.562050613888	1036.40112130565	1034.27917435418	1038.15380619291
EFM745_02162	726.702972498879	686.411910637111	679.675700921695	4369.00650470403	4036.35597555987	4100.49479802631
EFM745_02163	315.482093456226	342.75257889145	329.419463804383	1911.5842904082	1889.75745992316	1819.96020737303
EFM745_02164	962.858643612066	789.781736017072	778.898430983256	325.890574810554	331.917671999049	368.034033752815
EFM745_02165	1593.82283052452	1467.12611811208	1502.23213313204	397.287096500498	412.921389570246	477.593298135879
EFM745_02166	997.506966014773	923.074405585969	1015.04852852977	6059.49188923369	6096.02367233968	5719.4190736673
EFM745_02167	581.72709718229	509.595104066124	550.686151841665	4993.15029109032	4761.43803284351	4688.71104272373
EFM745_02168	60.1786652257541	62.5659469405028	75.4092748467866	454.864936573034	427.739142784489	429.727600104443
EFM745_02169	87.5326039647332	120.598129609955	106.168321165871	438.743141352724	432.678393855904	430.79128228292
EFM745_02170	59.2668672677881	65.2862055031334	66.4792291412461	56.4262832710853	40.5018587855983	49.9930623883882
EFM745_02171	234.332075197255	273.839361971476	252.025734356366	331.648358817807	356.613927356121	349.951436718717
EFM745_02172	498.753483007386	577.601568131888	541.756106136125	597.657979952924	563.074622141244	627.572485301043
EFM745_02173	172.329814055569	171.376289445725	160.740822699729	1871.27980235742	1529.19213170991	1855.06171926274
EFM745_02174	128.563512073202	97.9293082547001	106.168321165871	59.8809536754374	68.1616647855191	90.4129851704893
EFM745_02175	917.268745713767	762.579150390766	713.411429142626	935.064122777984	976.983861925773	898.811440812511
EFM745_02176	6280.46433446961	6716.31839113485	6654.86850522892	1465.93180824677	1425.4678592102	1499.79187165165
EFM745_02177	6401.73346287908	6272.00949257185	6405.8194527744	1567.26880677443	1379.03889913891	1430.65253005068
EFM745_02178	34473.2571947774	36250.1656056148	35030.5848482342	13844.0158670406	13362.6498486046	13226.8878893533
EFM745_02179	7638.13149388094	6122.39527162717	6024.804169338	2204.07971797668	2112.02375813681	2115.66385298945
EFM745_02180	10.9415754955917	9.97428139631204	10.9145003067717	1.15155680145072	4.93925107141442	2.12736435695269
EFM745_02181	19257.1728722413	18018.0859660106	17911.687230713	10389.3454626884	10484.0543241843	9973.08410539421
EFM745_02182	27606.5067733357	27912.5731111521	28980.9749963808	13971.8386720016	13376.4797516045	14128.8903767013
EFM745_02183	2384.35166008101	2338.51561100807	2297.00620092514	4576.28672896516	4347.52879305898	4368.54270700235
EFM745_02184	4201.5649903072	3870.92793462328	3800.2305613578	8087.3834165884	8116.17736054818	7985.06211382192
EFM745_02185	7858.7865997087	7571.38633265505	7881.26144878981	3308.42269056792	3361.65427920466	3231.46645821113
EFM745_02186	8025.64562601648	8489.02022111576	7885.23035799228	4030.44880507752	3889.16629363172	3686.72243059901
EFM745_02187	2564.88765575828	2544.34850891378	2473.62266043472	3865.77618247007	3496.98975856141	3571.84475532357
EFM745_02188	4306.42175547328	4459.41053700569	4332.06439448777	5936.27531147846	5694.95648534083	5588.58616571471
EFM745_02189	2113.54766656512	2207.03644714759	2288.0761552196	2757.97853947447	2918.10953299164	2833.64932346098
EFM745_02190	28.2657366969451	29.9228441889361	34.7279555215464	49.5169424623809	40.5018587855983	59.5662019946753
EFM745_02191	36.4719183186388	38.990372731038	44.6502285277026	66.7902944841417	68.1616647855191	69.1393416009624
EFM745_02192	148.623067148453	140.546692402579	164.709731902192	426.076016536766	454.411098570127	395.6897703932
EFM745_02193	7.29438366372777	3.62701141684074	2.97668190184684	11.5155680145072	8.89065192854596	11.7005039632398
EFM745_02194	117.62193657761	103.369825379961	102.199411963408	171.581963416157	160.031734713827	162.743373306881
EFM745_02195	27.3539387389791	19.0418099384139	29.7668190184684	234.917587495947	200.533593499426	261.665815905181
EFM745_02196	28.2657366969451	26.2958327720954	24.8056825153903	261.403393929313	275.610209784925	252.092676298894
EFM745_02197	31.001130570843	36.2701141684074	25.7979098160059	128.974361762481	110.639223999683	130.83290795259
